Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,hour,minute,is_weekend,hour_sin,hour_cos,minute_sin,minute_cos,geohash_prefix_2,geohash_prefix_3,geohash_prefix_4,lane_vehicle_interaction,temp_lane_interaction,avg_demand_by_hour,avg_demand_by_road,avg_demand_by_weather
104,qp094p,48,1900-01-01 00:00:00,0.019137102993657996,Residential,3,Allowed,Yes,14.49056474957824,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,43.47169424873472,0.07493414077989634,0.054737703455794325,0.08272343183093117
105,qp094r,48,1900-01-01 00:00:00,0.19932334818298655,Street,1,Not Allowed,Yes,24.97769502928144,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,24.97769502928144,0.07493414077989634,0.24109276068095653,0.08332097291144729
106,qp094x,48,1900-01-01 00:00:00,0.07606801342265988,Residential,2,Not Allowed,Yes,15.577556506644092,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,31.155113013288183,0.07493414077989634,0.054737703455794325,0.08272343183093117
107,qp094z,48,1900-01-01 00:00:00,0.012683605702117882,Residential,2,Not Allowed,Yes,16.706107803250095,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,33.41221560650019,0.07493414077989634,0.054737703455794325,0.08272343183093117
108,qp095r,48,1900-01-01 00:00:00,0.10444444297361037,Residential,3,Allowed,Yes,17.002460101600605,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,51.00738030480181,0.07493414077989634,0.054737703455794325,0.08272343183093117
109,qp095x,48,1900-01-01 00:00:00,0.03847664655929016,Residential,1,Not Allowed,No,5.511214422507402,Snowy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,5.511214422507402,0.07493414077989634,0.054737703455794325,0.0822105258770479
110,qp095z,48,1900-01-01 00:00:00,0.008483271579799579,Residential,2,Not Allowed,Yes,16.214132345485993,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,32.428264690971986,0.07493414077989634,0.054737703455794325,0.08272343183093117
111,qp09hp,48,1900-01-01 00:00:00,0.006559789743221882,Residential,1,Not Allowed,No,26.679584570371,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,26.679584570371,0.07493414077989634,0.054737703455794325,0.08332097291144729
112,qp09hr,48,1900-01-01 00:00:00,1.3729128014532438e-05,Residential,3,Allowed,Yes,17.769475595138587,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,53.30842678541576,0.07493414077989634,0.054737703455794325,0.08272343183093117
113,qp09jp,48,1900-01-01 00:00:00,0.03358648619210544,Residential,1,Not Allowed,No,4.676950391218972,Snowy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,4.676950391218972,0.07493414077989634,0.054737703455794325,0.0822105258770479
114,qp03m2,48,1900-01-01 00:00:00,0.001697374171918007,Residential,2,Not Allowed,Yes,18.443853009045725,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,36.88770601809145,0.07493414077989634,0.054737703455794325,0.08272343183093117
115,qp03mb,48,1900-01-01 00:00:00,0.025127381158950874,Residential,2,Not Allowed,Yes,20.145781608060624,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,40.29156321612125,0.07493414077989634,0.054737703455794325,0.08332097291144729
116,qp03q0,48,1900-01-01 00:00:00,0.011244442066148006,Residential,1,Not Allowed,No,23.756889967151544,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,23.756889967151544,0.07493414077989634,0.054737703455794325,0.08332097291144729
117,qp03q2,48,1900-01-01 00:00:00,0.02407683929828862,Residential,3,Allowed,Yes,29.43178803724542,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,3,88.29536411173626,0.07493414077989634,0.054737703455794325,0.08332097291144729
118,qp03q8,48,1900-01-01 00:00:00,0.03272346910839994,Residential,3,Allowed,Yes,18.43562191369352,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,3,55.30686574108056,0.07493414077989634,0.054737703455794325,0.08272343183093117
119,qp03qb,48,1900-01-01 00:00:00,0.037124736552055955,Residential,2,Not Allowed,Yes,22.14733984186143,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,44.29467968372286,0.07493414077989634,0.054737703455794325,0.08332097291144729
120,qp03r0,48,1900-01-01 00:00:00,0.031740019277538736,Residential,3,Allowed,Yes,34.40757527788561,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,3,103.22272583365684,0.07493414077989634,0.054737703455794325,0.08332097291144729
121,qp03r2,48,1900-01-01 00:00:00,0.11395544376114009,Residential,2,Not Allowed,Yes,16.251660157519197,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,32.503320315038394,0.07493414077989634,0.054737703455794325,0.08272343183093117
122,qp03r8,48,1900-01-01 00:00:00,0.01645317410467804,Residential,2,Not Allowed,Yes,11.206771339854832,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,22.413542679709664,0.07493414077989634,0.054737703455794325,0.08367434601534707
123,qp0920,48,1900-01-01 00:00:00,0.021266618334040345,Residential,3,Allowed,Yes,25.38053634586532,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,76.14160903759596,0.07493414077989634,0.054737703455794325,0.08332097291144729
124,qp0922,48,1900-01-01 00:00:00,0.006581964685409331,Residential,2,Not Allowed,Yes,16.382587216677827,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,32.765174433355654,0.07493414077989634,0.054737703455794325,0.08272343183093117
125,qp0928,48,1900-01-01 00:00:00,0.037981007915269885,Residential,2,Not Allowed,Yes,5.627777006393272,Snowy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,11.255554012786543,0.07493414077989634,0.054737703455794325,0.0822105258770479
126,qp093b,48,1900-01-01 00:00:00,0.012031916798231216,Residential,3,Allowed,Yes,22.43773777114245,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,67.31321331342735,0.07493414077989634,0.054737703455794325,0.08332097291144729
127,qp0962,48,1900-01-01 00:00:00,0.07394707974345677,Residential,2,Not Allowed,Yes,13.61876381434296,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,27.23752762868592,0.07493414077989634,0.054737703455794325,0.08367434601534707
128,qp096b,48,1900-01-01 00:00:00,0.036715715649033136,Residential,1,Not Allowed,No,18.008568596453056,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,18.008568596453056,0.07493414077989634,0.054737703455794325,0.08272343183093117
129,qp0970,48,1900-01-01 00:00:00,0.034433742797058596,Residential,2,Not Allowed,Yes,20.468298448497407,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,40.936596896994814,0.07493414077989634,0.054737703455794325,0.08332097291144729
130,qp0972,48,1900-01-01 00:00:00,0.058874333157750466,Residential,1,Not Allowed,No,19.55263542853234,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,19.55263542853234,0.07493414077989634,0.054737703455794325,0.08332097291144729
131,qp097b,48,1900-01-01 00:00:00,0.0012482295183399944,Residential,3,Allowed,Yes,20.92216486027303,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,62.766494580819085,0.07493414077989634,0.054737703455794325,0.08332097291144729
132,qp09k2,48,1900-01-01 00:00:00,0.08376876875011913,Residential,2,Not Allowed,Yes,16.85507401499071,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,33.71014802998142,0.07493414077989634,0.054737703455794325,0.08272343183093117
133,qp09m0,48,1900-01-01 00:00:00,0.010000268122523477,Residential,1,Not Allowed,No,26.478893224925063,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,26.478893224925063,0.07493414077989634,0.054737703455794325,0.08332097291144729
134,qp09m2,48,1900-01-01 00:00:00,0.03625819745608398,Residential,2,Not Allowed,Yes,12.234549741956556,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,24.469099483913112,0.07493414077989634,0.054737703455794325,0.08367434601534707
135,qp03m3,48,1900-01-01 00:00:00,0.01027917984256639,Residential,2,Not Allowed,Yes,16.81078731078643,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,33.62157462157286,0.07493414077989634,0.054737703455794325,0.08272343183093117
136,qp03q1,48,1900-01-01 00:00:00,0.01143833324954243,Residential,3,Allowed,Yes,7.947022255650017,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,3,23.84106676695005,0.07493414077989634,0.054737703455794325,0.08367434601534707
137,qp03q3,48,1900-01-01 00:00:00,0.05466121734976084,Residential,1,Not Allowed,No,20.28121017636245,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,20.28121017636245,0.07493414077989634,0.054737703455794325,0.08332097291144729
138,qp03q9,48,1900-01-01 00:00:00,0.05959526936055037,Residential,1,Not Allowed,No,13.254865173530051,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,13.254865173530051,0.07493414077989634,0.054737703455794325,0.08367434601534707
139,qp03qc,48,1900-01-01 00:00:00,0.06615263452403052,Residential,2,Not Allowed,Yes,22.34348806020275,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,44.6869761204055,0.07493414077989634,0.054737703455794325,0.08332097291144729
140,qp03r1,48,1900-01-01 00:00:00,0.07028457864202434,Residential,1,Not Allowed,No,18.93175051979006,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,18.93175051979006,0.07493414077989634,0.054737703455794325,0.08272343183093117
141,qp03r3,48,1900-01-01 00:00:00,0.03452577974673529,Residential,2,Not Allowed,Yes,18.48355770572435,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,36.9671154114487,0.07493414077989634,0.054737703455794325,0.08272343183093117
142,qp03r9,48,1900-01-01 00:00:00,0.02985902522593006,Residential,2,Not Allowed,Yes,10.919863631004343,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,21.839727262008687,0.07493414077989634,0.054737703455794325,0.08367434601534707
143,qp0921,48,1900-01-01 00:00:00,0.02116698989479019,Residential,1,Not Allowed,No,23.121443900294345,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,23.121443900294345,0.07493414077989634,0.054737703455794325,0.08332097291144729
144,qp0923,48,1900-01-01 00:00:00,0.004058378491101414,Residential,3,Allowed,Yes,17.763753413195232,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,53.2912602395857,0.07493414077989634,0.054737703455794325,0.08272343183093117
145,qp0929,48,1900-01-01 00:00:00,0.017698220651096115,Residential,3,Allowed,Yes,22.663229023834376,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,67.98968707150313,0.07493414077989634,0.054737703455794325,0.08332097291144729
146,qp093c,48,1900-01-01 00:00:00,0.01539199149529666,Residential,1,Not Allowed,No,20.944067839928103,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,20.944067839928103,0.07493414077989634,0.054737703455794325,0.08332097291144729
147,qp0961,48,1900-01-01 00:00:00,0.08156265884931599,Residential,1,Not Allowed,No,19.451963772622825,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,19.451963772622825,0.07493414077989634,0.054737703455794325,0.08332097291144729
148,qp0963,48,1900-01-01 00:00:00,0.038742229427097145,Residential,3,Allowed,Yes,15.719860284720513,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,47.15958085416154,0.07493414077989634,0.054737703455794325,0.08272343183093117
149,qp0969,48,1900-01-01 00:00:00,0.012394219577638537,Residential,1,Not Allowed,No,14.296623466512887,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,14.296623466512887,0.07493414077989634,0.054737703455794325,0.08272343183093117
150,qp096c,48,1900-01-01 00:00:00,0.027851387446023425,Residential,1,Not Allowed,No,13.977936160694954,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,13.977936160694954,0.07493414077989634,0.054737703455794325,0.08367434601534707
151,qp0971,48,1900-01-01 00:00:00,0.0023035044479104323,Residential,3,Allowed,Yes,23.46684106010209,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,70.40052318030627,0.07493414077989634,0.054737703455794325,0.08332097291144729
152,qp097c,48,1900-01-01 00:00:00,0.07042819452168426,Residential,2,Not Allowed,Yes,16.659267402472004,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,33.31853480494401,0.07493414077989634,0.054737703455794325,0.08272343183093117
153,qp09k1,48,1900-01-01 00:00:00,0.013353077815678589,Residential,3,Allowed,Yes,18.12886485665768,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,54.38659456997304,0.07493414077989634,0.054737703455794325,0.08272343183093117
154,qp09k3,48,1900-01-01 00:00:00,0.05257988011465257,Residential,1,Not Allowed,No,18.3061166445709,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,18.3061166445709,0.07493414077989634,0.054737703455794325,0.08272343183093117
155,qp09k9,48,1900-01-01 00:00:00,0.011231251673823753,Residential,1,Not Allowed,No,16.382587216677827,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,16.382587216677827,0.07493414077989634,0.054737703455794325,0.08272343183093117
156,qp09kc,48,1900-01-01 00:00:00,0.023899000177550058,Residential,3,Allowed,Yes,17.985628682858938,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,53.95688604857681,0.07493414077989634,0.054737703455794325,0.08272343183093117
157,qp03m6,48,1900-01-01 00:00:00,0.00693656177342881,Residential,3,Allowed,Yes,22.21630406616221,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,3,66.64891219848663,0.07493414077989634,0.054737703455794325,0.08332097291144729
158,qp03mf,48,1900-01-01 00:00:00,0.009512742117843885,Residential,3,Allowed,Yes,16.255609581754,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,3,48.766828745262,0.07493414077989634,0.054737703455794325,0.08272343183093117
159,qp03q6,48,1900-01-01 00:00:00,0.02667688365947743,Residential,1,Not Allowed,No,5.792314373629509,Snowy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,5.792314373629509,0.07493414077989634,0.054737703455794325,0.0822105258770479
160,qp03qd,48,1900-01-01 00:00:00,0.03996669347130256,Residential,2,Not Allowed,Yes,15.498359865475765,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,30.99671973095153,0.07493414077989634,0.054737703455794325,0.08272343183093117
161,qp03qf,48,1900-01-01 00:00:00,0.18205029141555615,Residential,3,Allowed,Yes,6.186266453357494,Snowy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,3,18.55879936007248,0.07493414077989634,0.054737703455794325,0.0822105258770479
162,qp03r4,48,1900-01-01 00:00:00,0.05243861208982261,Residential,3,Allowed,Yes,19.80653413673142,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,3,59.41960241019426,0.07493414077989634,0.054737703455794325,0.08332097291144729
163,qp03r6,48,1900-01-01 00:00:00,0.05287113155727767,Residential,3,Allowed,Yes,15.283209321203312,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,3,45.84962796360993,0.07493414077989634,0.054737703455794325,0.08272343183093117
164,qp03rd,48,1900-01-01 00:00:00,0.023177494679705344,Residential,1,Not Allowed,No,15.429142468665043,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,15.429142468665043,0.07493414077989634,0.054737703455794325,0.08272343183093117
165,qp03rf,48,1900-01-01 00:00:00,0.03482984681125595,Residential,2,Not Allowed,Yes,25.19935604436577,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,50.39871208873154,0.07493414077989634,0.054737703455794325,0.08332097291144729
166,qp0924,48,1900-01-01 00:00:00,0.032681588366479886,Residential,2,Not Allowed,Yes,14.950952418493904,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,29.901904836987807,0.07493414077989634,0.054737703455794325,0.08272343183093117
167,qp0926,48,1900-01-01 00:00:00,0.03391974632074404,Residential,2,Not Allowed,Yes,18.819223255588835,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,37.63844651117767,0.07493414077989634,0.054737703455794325,0.08272343183093117
168,qp092d,48,1900-01-01 00:00:00,0.005198791037194384,Residential,3,Allowed,Yes,19.247274402898853,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,57.74182320869656,0.07493414077989634,0.054737703455794325,0.08332097291144729
169,qp096f,48,1900-01-01 00:00:00,0.1051349460337839,Residential,1,Not Allowed,No,29.4683723186826,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,29.4683723186826,0.07493414077989634,0.054737703455794325,0.08332097291144729
170,qp0974,48,1900-01-01 00:00:00,0.056042061050579677,Residential,1,Not Allowed,No,7.303705430534807,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,7.303705430534807,0.07493414077989634,0.054737703455794325,0.08367434601534707
171,qp0976,48,1900-01-01 00:00:00,0.03826923556814568,Residential,2,Not Allowed,Yes,9.994762156599776,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,19.989524313199553,0.07493414077989634,0.054737703455794325,0.08367434601534707
172,qp097d,48,1900-01-01 00:00:00,0.008327315598423764,Residential,3,Allowed,Yes,26.29580093959528,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,78.88740281878584,0.07493414077989634,0.054737703455794325,0.08332097291144729
173,qp097f,48,1900-01-01 00:00:00,0.024570619757248707,Residential,3,Allowed,Yes,30.38585082295308,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,91.15755246885925,0.07493414077989634,0.054737703455794325,0.08332097291144729
174,qp09k4,48,1900-01-01 00:00:00,0.004626705076757666,Residential,3,Allowed,Yes,24.97075288619405,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,74.91225865858215,0.07493414077989634,0.054737703455794325,0.08332097291144729
175,qp03m7,48,1900-01-01 00:00:00,0.005619077767366424,Residential,1,Not Allowed,No,17.858140438152898,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,17.858140438152898,0.07493414077989634,0.054737703455794325,0.08272343183093117
176,qp03me,48,1900-01-01 00:00:00,0.0216885328554692,Residential,2,Not Allowed,Yes,3.027670517677711,Snowy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,6.055341035355422,0.07493414077989634,0.054737703455794325,0.0822105258770479
177,qp03mg,48,1900-01-01 00:00:00,0.04406127769482965,Residential,1,Not Allowed,No,14.49465898450138,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,14.49465898450138,0.07493414077989634,0.054737703455794325,0.08272343183093117
178,qp03q5,48,1900-01-01 00:00:00,0.006527260038353895,Residential,3,Allowed,Yes,12.13158667709074,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,3,36.39476003127222,0.07493414077989634,0.054737703455794325,0.08367434601534707
179,qp03q7,48,1900-01-01 00:00:00,0.0142555449525284,Residential,3,Allowed,Yes,10.718778185014884,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,3,32.15633455504465,0.07493414077989634,0.054737703455794325,0.08367434601534707
180,qp03qe,48,1900-01-01 00:00:00,0.0373360871930942,Residential,2,Not Allowed,Yes,6.084655815139643,Snowy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,12.169311630279285,0.07493414077989634,0.054737703455794325,0.0822105258770479
181,qp03qg,48,1900-01-01 00:00:00,0.1859096791991886,Residential,2,Not Allowed,Yes,4.929041361179925,Snowy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,9.85808272235985,0.07493414077989634,0.054737703455794325,0.0822105258770479
182,qp03r5,48,1900-01-01 00:00:00,0.005572420701382438,Residential,1,Not Allowed,No,9.512780847074763,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,9.512780847074763,0.07493414077989634,0.054737703455794325,0.08367434601534707
183,qp03re,48,1900-01-01 00:00:00,0.06785309179928271,Residential,2,Not Allowed,Yes,9.853912279730231,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,19.707824559460462,0.07493414077989634,0.054737703455794325,0.08367434601534707
184,qp03rg,48,1900-01-01 00:00:00,0.017464508324939804,Residential,3,Allowed,Yes,9.177752285429984,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,3,27.533256856289952,0.07493414077989634,0.054737703455794325,0.08367434601534707
185,qp0925,48,1900-01-01 00:00:00,0.1279749913342189,Residential,1,Not Allowed,No,7.019048232761621,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,7.019048232761621,0.07493414077989634,0.054737703455794325,0.08367434601534707
186,qp0927,48,1900-01-01 00:00:00,0.04010303533066418,Residential,1,Not Allowed,No,16.382587216677827,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,16.382587216677827,0.07493414077989634,0.054737703455794325,0.08332097291144729
187,qp092e,48,1900-01-01 00:00:00,0.0076152010955705925,Residential,3,Allowed,Yes,3.103075063374513,Snowy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,9.30922519012354,0.07493414077989634,0.054737703455794325,0.0822105258770479
188,qp093g,48,1900-01-01 00:00:00,0.009247664383002063,Residential,1,Not Allowed,No,17.32809214670426,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,17.32809214670426,0.07493414077989634,0.054737703455794325,0.08272343183093117
189,qp096g,48,1900-01-01 00:00:00,0.029803053090782215,Residential,1,Not Allowed,No,6.0913523475482005,Snowy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,6.0913523475482005,0.07493414077989634,0.054737703455794325,0.0822105258770479
190,qp0975,48,1900-01-01 00:00:00,0.11943031669336998,Residential,2,Not Allowed,Yes,29.09591424425901,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,58.19182848851802,0.07493414077989634,0.054737703455794325,0.08332097291144729
191,qp0977,48,1900-01-01 00:00:00,0.01496420493328252,Residential,2,Not Allowed,Yes,18.107477146225875,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,36.21495429245175,0.07493414077989634,0.054737703455794325,0.08272343183093117
192,qp097e,48,1900-01-01 00:00:00,0.07663655383052616,Residential,2,Not Allowed,Yes,21.951360943772656,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,0,43.90272188754531,0.07493414077989634,0.054737703455794325,0.08332097291144729
193,qp097g,48,1900-01-01 00:00:00,0.06383199716206257,Residential,3,Allowed,Yes,17.590914234056655,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,52.772742702169964,0.07493414077989634,0.054737703455794325,0.08272343183093117
194,qp09ke,48,1900-01-01 00:00:00,0.06081050925163983,Residential,3,Allowed,Yes,12.675769658795383,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp09,3,38.02730897638615,0.07493414077989634,0.054737703455794325,0.08332097291144729
195,qp03ms,48,1900-01-01 00:00:00,0.004801217579357831,Residential,2,Not Allowed,Yes,10.13087749151984,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,20.26175498303968,0.07493414077989634,0.054737703455794325,0.08367434601534707
196,qp03mu,48,1900-01-01 00:00:00,0.009390301328534113,Residential,2,Not Allowed,Yes,12.957099396209706,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,25.914198792419413,0.07493414077989634,0.054737703455794325,0.08367434601534707
197,qp03qh,48,1900-01-01 00:00:00,0.03350465576331378,Residential,3,Allowed,Yes,21.107602669199327,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,3,63.322808007597985,0.07493414077989634,0.054737703455794325,0.08332097291144729
198,qp03qs,48,1900-01-01 00:00:00,0.08520320791202406,Residential,2,Not Allowed,Yes,12.99443366037278,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,25.98886732074556,0.07493414077989634,0.054737703455794325,0.08367434601534707
199,qp03qu,48,1900-01-01 00:00:00,0.10524411628804299,Residential,3,Allowed,Yes,23.074994639261032,Sunny,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,3,69.22498391778309,0.07493414077989634,0.054737703455794325,0.08332097291144729
200,qp03rh,48,1900-01-01 00:00:00,0.02551648009436132,Residential,1,Not Allowed,No,16.628701336580995,Foggy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,16.628701336580995,0.07493414077989634,0.054737703455794325,0.08272343183093117
201,qp03rk,48,1900-01-01 00:00:00,0.011570079087422616,Residential,1,Not Allowed,No,8.010912920289089,Rainy,0,0,0,0.0,1.0,0.0,1.0,qp,qp0,qp03,0,8.010912920289089,0.07493414077989634,0.054737703455794325,0.08367434601534707
