Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,hour,minute,dayofweek,month,dayofmonth,weekofyear,is_weekend
187,qp092e,48,1900-01-01 00:00:00,0.0076442704823248,Residential,3,Allowed,Yes,3.103075063374513,Snowy,0,0,0,1,1,1,0
188,qp093g,48,1900-01-01 00:00:00,0.0092905561455269,Residential,1,Not Allowed,No,17.32809214670426,Foggy,0,0,0,1,1,1,0
189,qp096g,48,1900-01-01 00:00:00,0.0302516091013324,Residential,1,Not Allowed,No,6.0913523475482005,Snowy,0,0,0,1,1,1,0
190,qp0975,48,1900-01-01 00:00:00,0.1268547183684049,Residential,2,Not Allowed,Yes,29.09591424425901,Sunny,0,0,0,1,1,1,0
191,qp0977,48,1900-01-01 00:00:00,0.015076729226163,Residential,2,Not Allowed,Yes,18.107477146225875,Foggy,0,0,0,1,1,1,0
192,qp097e,48,1900-01-01 00:00:00,0.0796496105614865,Residential,2,Not Allowed,Yes,21.951360943772656,Sunny,0,0,0,1,1,1,0
193,qp097g,48,1900-01-01 00:00:00,0.0659133072573715,Residential,3,Allowed,Yes,17.590914234056655,Foggy,0,0,0,1,1,1,0
194,qp09ke,48,1900-01-01 00:00:00,0.0626975237579289,Residential,3,Allowed,Yes,12.675769658795383,,0,0,0,1,1,1,0
195,qp03ms,48,1900-01-01 00:00:00,0.0048127618926722,Residential,2,Not Allowed,Yes,10.13087749151984,Rainy,0,0,0,1,1,1,0
196,qp03mu,48,1900-01-01 00:00:00,0.0094345285352567,Residential,2,Not Allowed,Yes,12.957099396209706,Rainy,0,0,0,1,1,1,0
197,qp03qh,48,1900-01-01 00:00:00,0.0340722581107543,Residential,3,Allowed,Yes,21.107602669199327,Sunny,0,0,0,1,1,1,0
198,qp03qs,48,1900-01-01 00:00:00,0.088938325100275,Residential,2,Not Allowed,Yes,12.99443366037278,Rainy,0,0,0,1,1,1,0
199,qp03qu,48,1900-01-01 00:00:00,0.110981786004845,Residential,3,Allowed,Yes,23.074994639261032,Sunny,0,0,0,1,1,1,0
200,qp03rh,48,1900-01-01 00:00:00,0.0258448121504432,Residential,1,Not Allowed,No,16.628701336580995,Foggy,0,0,0,1,1,1,0
201,qp03rk,48,1900-01-01 00:00:00,0.01163727134232,Residential,1,Not Allowed,No,8.010912920289089,Rainy,0,0,0,1,1,1,0
202,qp03rs,48,1900-01-01 00:00:00,0.0210694536923014,Residential,2,Not Allowed,Yes,30.56491741265877,Sunny,0,0,0,1,1,1,0
203,qp03ru,48,1900-01-01 00:00:00,0.0525315047856449,Residential,1,Not Allowed,No,17.67407089885972,Foggy,0,0,0,1,1,1,0
204,qp092h,48,1900-01-01 00:00:00,0.0796276590824148,Residential,3,Allowed,Yes,19.657550207923105,Sunny,0,0,0,1,1,1,0
205,qp092k,48,1900-01-01 00:00:00,0.1024263538004366,Residential,2,Not Allowed,Yes,31.35850902918973,Sunny,0,0,0,1,1,1,0
206,qp092s,48,1900-01-01 00:00:00,0.0251496677180964,Residential,2,Not Allowed,Yes,5.768151845547916,Snowy,0,0,0,1,1,1,0
207,qp093u,48,1900-01-01 00:00:00,0.0135945979162234,Residential,2,Not Allowed,Yes,18.9195415330777,Foggy,0,0,0,1,1,1,0
208,qp096s,48,1900-01-01 00:00:00,0.0644828113500249,Residential,3,Allowed,Yes,19.63982782186713,Sunny,0,0,0,1,1,1,0
209,qp096u,48,1900-01-01 00:00:00,0.2911815045041754,Street,1,Not Allowed,Yes,29.41526221571253,Sunny,0,0,0,1,1,1,0
210,qp097h,48,1900-01-01 00:00:00,0.0149057684544939,Residential,1,Not Allowed,No,8.903490848116837,Rainy,0,0,0,1,1,1,0
211,qp097k,48,1900-01-01 00:00:00,0.0256513614821533,Residential,2,Not Allowed,Yes,20.483523924353698,Sunny,0,0,0,1,1,1,0
212,qp097s,48,1900-01-01 00:00:00,0.1557021683725256,Residential,1,Not Allowed,No,19.640812985329017,Sunny,0,0,0,1,1,1,0
213,qp097u,48,1900-01-01 00:00:00,0.1148001428220478,Residential,2,Not Allowed,Yes,28.255753769489147,Sunny,0,0,0,1,1,1,0
214,qp03mt,48,1900-01-01 00:00:00,0.0119710973584083,Residential,3,Allowed,Yes,16.532329472892602,Foggy,0,0,0,1,1,1,0
215,qp03mv,48,1900-01-01 00:00:00,0.0217279886456423,Residential,2,Not Allowed,Yes,23.00311386261196,Sunny,0,0,0,1,1,1,0
216,qp03qj,48,1900-01-01 00:00:00,0.0628108124590325,Residential,2,Not Allowed,Yes,19.262764378455216,Sunny,0,0,0,1,1,1,0
217,qp03qm,48,1900-01-01 00:00:00,0.0837839865967221,Residential,2,Not Allowed,Yes,,Foggy,0,0,0,1,1,1,0
218,qp03qv,48,1900-01-01 00:00:00,0.0356554954733289,Residential,1,Not Allowed,No,29.94659062407661,Sunny,0,0,0,1,1,1,0
219,qp03rj,48,1900-01-01 00:00:00,0.0173580846487541,Residential,2,Not Allowed,Yes,22.36692015298866,Sunny,0,0,0,1,1,1,0
220,qp03rm,48,1900-01-01 00:00:00,0.0851547183579741,Residential,1,Not Allowed,No,14.431505404578235,Foggy,0,0,0,1,1,1,0
221,qp03rt,48,1900-01-01 00:00:00,0.054916395326582,Residential,1,Not Allowed,No,13.33354648769302,Rainy,0,0,0,1,1,1,0
222,qp03rv,48,1900-01-01 00:00:00,0.0660121006138062,Residential,3,Allowed,Yes,4.383973216831954,Snowy,0,0,0,1,1,1,0
223,qp092j,48,1900-01-01 00:00:00,0.1416981528885059,Residential,2,Not Allowed,Yes,22.51198087077247,Sunny,0,0,0,1,1,1,0
224,qp092m,48,1900-01-01 00:00:00,0.1108092142117486,Residential,1,Not Allowed,No,13.366061165829564,Rainy,0,0,0,1,1,1,0
225,qp092t,48,1900-01-01 00:00:00,0.0383741414680057,Residential,3,Allowed,Yes,11.938927811400667,Rainy,0,0,0,1,1,1,0
226,qp093v,48,1900-01-01 00:00:00,0.0578131312277213,Residential,2,Not Allowed,Yes,15.99464608229734,Foggy,0,0,0,1,1,1,0
227,qp096j,48,1900-01-01 00:00:00,0.052872296289592,Residential,1,Not Allowed,No,6.942502281123787,Snowy,0,0,0,1,1,1,0
228,qp096m,48,1900-01-01 00:00:00,0.0117479956341573,Residential,2,Not Allowed,Yes,-1.3815162439229418,Snowy,0,0,0,1,1,1,0
229,qp096t,48,1900-01-01 00:00:00,0.1275810368228341,Residential,3,Allowed,Yes,19.696594270703013,Sunny,0,0,0,1,1,1,0
230,qp096v,48,1900-01-01 00:00:00,0.3449223338263669,Street,1,Not Allowed,Yes,22.361678028160263,Sunny,0,0,0,1,1,1,0
231,qp097j,48,1900-01-01 00:00:00,0.0102095230386381,Residential,3,Allowed,Yes,10.84170204674541,Rainy,0,0,0,1,1,1,0
232,qp097t,48,1900-01-01 00:00:00,0.0424808111673515,Residential,2,Not Allowed,Yes,22.19387043615452,Sunny,0,0,0,1,1,1,0
233,qp097v,48,1900-01-01 00:00:00,0.0916093884798723,Residential,2,Not Allowed,Yes,15.697766942003238,Foggy,0,0,0,1,1,1,0
234,qp09km,48,1900-01-01 00:00:00,0.0005282070021073,Residential,1,Not Allowed,No,20.620856774985945,Sunny,0,0,0,1,1,1,0
235,qp09kt,48,1900-01-01 00:00:00,0.0329752219768582,Residential,1,Not Allowed,No,25.65023662262197,Sunny,0,0,0,1,1,1,0
236,qp09kv,48,1900-01-01 00:00:00,0.1436473516733327,Residential,3,Allowed,Yes,17.743605672685952,Foggy,0,0,0,1,1,1,0
237,qp09mj,48,1900-01-01 00:00:00,0.0013333344322436,Residential,2,Not Allowed,Yes,8.998132144866464,Rainy,0,0,0,1,1,1,0
238,qp09mt,48,1900-01-01 00:00:00,0.0222395080866392,Residential,3,Allowed,Yes,14.320157315568183,Foggy,0,0,0,1,1,1,0
239,qp03mw,48,1900-01-01 00:00:00,0.0199811575663015,Residential,1,Not Allowed,No,7.220581469271432,Rainy,0,0,0,1,1,1,0
240,qp03my,48,1900-01-01 00:00:00,0.0281275867309801,Residential,3,Allowed,Yes,15.127200426731868,Foggy,0,0,0,1,1,1,0
241,qp03qq,48,1900-01-01 00:00:00,0.001805073993473,Residential,1,Not Allowed,No,13.416956553230392,Rainy,0,0,0,1,1,1,0
242,qp03qy,48,1900-01-01 00:00:00,0.0248150552758809,Residential,2,Not Allowed,Yes,9.727462109327572,Rainy,0,0,0,1,1,1,0
243,qp03rn,48,1900-01-01 00:00:00,0.0099694921616887,Residential,2,Not Allowed,Yes,23.28785213348378,Sunny,0,0,0,1,1,1,0
244,qp03rq,48,1900-01-01 00:00:00,0.0205241922060966,Residential,2,Not Allowed,Yes,25.39990129858821,Sunny,0,0,0,1,1,1,0
245,qp03rw,48,1900-01-01 00:00:00,0.0511317065711074,Residential,3,Allowed,Yes,4.524413811591673,Snowy,0,0,0,1,1,1,0
246,qp03ry,48,1900-01-01 00:00:00,0.0811625215591179,Residential,2,Not Allowed,Yes,30.560932224972635,Sunny,0,0,0,1,1,1,0
247,qp092n,48,1900-01-01 00:00:00,0.130697386033932,Residential,2,Not Allowed,Yes,9.294562659628903,Rainy,0,0,0,1,1,1,0
248,qp092q,48,1900-01-01 00:00:00,0.0765773413314901,Residential,1,Not Allowed,No,,Foggy,0,0,0,1,1,1,0
249,qp092w,48,1900-01-01 00:00:00,0.0462459878988047,Residential,1,Not Allowed,No,25.97205907254733,Sunny,0,0,0,1,1,1,0
250,qp093w,48,1900-01-01 00:00:00,0.061338392548788,Residential,2,Not Allowed,Yes,20.96300783568216,Sunny,0,0,0,1,1,1,0
251,qp093y,48,1900-01-01 00:00:00,0.0238866887802453,Residential,3,Allowed,Yes,8.336457579577347,Rainy,0,0,0,1,1,1,0
252,qp096n,48,1900-01-01 00:00:00,0.0598871924396265,Residential,1,Not Allowed,No,11.58609869565564,Rainy,0,0,0,1,1,1,0
253,qp096q,48,1900-01-01 00:00:00,0.2909818870319275,Street,1,Not Allowed,Yes,14.27098707400318,Foggy,0,0,0,1,1,1,0
254,qp096w,48,1900-01-01 00:00:00,0.1587351697625036,Residential,2,Not Allowed,Yes,24.443869472913555,Sunny,0,0,0,1,1,1,0
255,qp096y,48,1900-01-01 00:00:00,0.1484795532341393,Residential,1,Not Allowed,No,20.57688307109093,Sunny,0,0,0,1,1,1,0
256,qp097n,48,1900-01-01 00:00:00,0.0057447979972763,Residential,2,Not Allowed,Yes,29.01262623622537,Sunny,0,0,0,1,1,1,0
257,qp097w,48,1900-01-01 00:00:00,2.4802583133528963e-05,Residential,3,Allowed,Yes,26.651807581313104,Sunny,0,0,0,1,1,1,0
258,qp097y,48,1900-01-01 00:00:00,0.1096289837031623,,1,Not Allowed,No,20.21343914823202,Sunny,0,0,0,1,1,1,0
259,qp09kn,48,1900-01-01 00:00:00,0.0335094995433707,Residential,3,Allowed,Yes,18.94596657928852,Foggy,0,0,0,1,1,1,0
260,qp09kw,48,1900-01-01 00:00:00,0.0045529693081684,Residential,3,Allowed,Yes,8.99431345425824,Rainy,0,0,0,1,1,1,0
261,qp09mn,48,1900-01-01 00:00:00,0.0019815547728964,Residential,3,Allowed,Yes,9.20597034666315,Rainy,0,0,0,1,1,1,0
262,qp09mw,48,1900-01-01 00:00:00,0.0140470730871525,Residential,2,Not Allowed,Yes,2.864057498314992,Snowy,0,0,0,1,1,1,0
263,qp03mz,48,1900-01-01 00:00:00,0.0350705159276689,Residential,2,Not Allowed,Yes,9.589833919096131,Rainy,0,0,0,1,1,1,0
264,qp03qz,48,1900-01-01 00:00:00,0.0027058333408487,Residential,2,Not Allowed,Yes,17.54658297846148,Foggy,0,0,0,1,1,1,0
265,qp03rp,48,1900-01-01 00:00:00,0.0148066779826273,Residential,1,Not Allowed,No,6.788944113930201,Snowy,0,0,0,1,1,1,0
266,qp03rr,48,1900-01-01 00:00:00,0.057414635809916,Residential,3,Allowed,Yes,22.808176488628053,Sunny,0,0,0,1,1,1,0
267,qp03rx,48,1900-01-01 00:00:00,0.0638399803451087,Residential,2,Not Allowed,Yes,11.770452260033036,Rainy,0,0,0,1,1,1,0
268,qp03rz,48,1900-01-01 00:00:00,0.0497634172622067,Residential,3,Allowed,Yes,20.823220203029308,Sunny,0,0,0,1,1,1,0
269,qp092p,48,1900-01-01 00:00:00,0.0481529338054022,Residential,3,Allowed,Yes,12.29294855618562,Rainy,0,0,0,1,1,1,0
270,qp092r,48,1900-01-01 00:00:00,0.025656631055157,Residential,1,Not Allowed,No,12.25465340135369,Rainy,0,0,0,1,1,1,0
271,qp092x,48,1900-01-01 00:00:00,0.0486213734424055,Residential,2,Not Allowed,Yes,13.335290454658209,Rainy,0,0,0,1,1,1,0
272,qp093p,48,1900-01-01 00:00:00,0.0240880419971148,Residential,2,Not Allowed,Yes,19.77559919295771,Sunny,0,0,0,1,1,1,0
273,qp093r,48,1900-01-01 00:00:00,0.0107772559366511,Residential,1,Not Allowed,No,15.18369665890366,Foggy,0,0,0,1,1,1,0
274,qp093x,48,1900-01-01 00:00:00,0.0987193297875101,Residential,3,Allowed,Yes,24.161228208628646,Sunny,0,0,0,1,1,1,0
275,qp096p,48,1900-01-01 00:00:00,0.0272203039174041,Residential,2,Not Allowed,Yes,0.1778990765744765,Snowy,0,0,0,1,1,1,0
276,qp096r,48,1900-01-01 00:00:00,0.2150034696420278,Residential,2,Not Allowed,Yes,23.05742450270046,Sunny,0,0,0,1,1,1,0
277,qp096x,48,1900-01-01 00:00:00,0.3996980195334787,Highway,4,Allowed,Yes,20.28470961541842,Sunny,0,0,0,1,1,1,0
278,qp096z,48,1900-01-01 00:00:00,0.1854544687888215,Residential,3,Allowed,Yes,20.796031957653703,Sunny,0,0,0,1,1,1,0
279,qp097z,48,1900-01-01 00:00:00,0.0032773895106456,Residential,1,Not Allowed,No,,Sunny,0,0,0,1,1,1,0
280,qp09kr,48,1900-01-01 00:00:00,0.0054793378115691,Residential,2,Not Allowed,Yes,18.39327722271126,Foggy,0,0,0,1,1,1,0
281,qp09kx,48,1900-01-01 00:00:00,0.0194262733361994,Residential,3,Allowed,Yes,28.80525709476081,Sunny,0,0,0,1,1,1,0
282,qp09kz,48,1900-01-01 00:00:00,0.1805380316558008,Residential,3,Allowed,Yes,22.944940615037723,Sunny,0,0,0,1,1,1,0
283,qp09mp,48,1900-01-01 00:00:00,0.0132253001171159,Residential,2,Not Allowed,Yes,17.621749403637512,Foggy,0,0,0,1,1,1,0
284,qp09mr,48,1900-01-01 00:00:00,0.0191564894772215,Residential,3,Allowed,Yes,30.01814084428711,Sunny,0,0,0,1,1,1,0
285,qp09mx,48,1900-01-01 00:00:00,0.0908764854576937,Residential,3,Allowed,Yes,23.71449433866116,Sunny,0,0,0,1,1,1,0
286,qp03t2,48,1900-01-01 00:00:00,0.003233260660661,Residential,3,Allowed,Yes,10.284267303804196,Rainy,0,0,0,1,1,1,0
287,qp03t8,48,1900-01-01 00:00:00,0.0166898376972491,Residential,1,Not Allowed,No,20.03097605114372,Sunny,0,0,0,1,1,1,0
288,qp03tb,48,1900-01-01 00:00:00,0.0379698470591739,Residential,3,Allowed,Yes,19.05157803047127,Sunny,0,0,0,1,1,1,0
289,qp03w0,48,1900-01-01 00:00:00,0.0150916723720576,Residential,3,Allowed,Yes,25.173432953854736,Sunny,0,0,0,1,1,1,0
290,qp03w8,48,1900-01-01 00:00:00,0.0322638807719733,Residential,2,Not Allowed,Yes,28.417924732251635,Sunny,0,0,0,1,1,1,0
291,qp03x2,48,1900-01-01 00:00:00,0.0237166110348308,Residential,3,Allowed,Yes,24.70039506797784,,0,0,0,1,1,1,0
292,qp03x8,48,1900-01-01 00:00:00,0.0406868816163483,Residential,3,Allowed,Yes,24.049670042979283,Sunny,0,0,0,1,1,1,0
293,qp03xb,48,1900-01-01 00:00:00,0.0184858270312169,Residential,2,Not Allowed,Yes,15.617868223690063,Foggy,0,0,0,1,1,1,0
294,qp0982,48,1900-01-01 00:00:00,0.0416482538368461,Residential,2,Not Allowed,Yes,26.742357851273603,Sunny,0,0,0,1,1,1,0
295,qp0988,48,1900-01-01 00:00:00,0.0244569487677587,Residential,2,Not Allowed,Yes,10.040183144646829,Rainy,0,0,0,1,1,1,0
296,qp0992,48,1900-01-01 00:00:00,0.0923163838161612,Residential,3,Allowed,Yes,17.622805396144557,Foggy,0,0,0,1,1,1,0
297,qp0998,48,1900-01-01 00:00:00,0.0570953444104823,Residential,3,Allowed,Yes,7.854191398039285,Rainy,0,0,0,1,1,1,0
298,qp099b,48,1900-01-01 00:00:00,0.0633124400421168,Residential,3,Allowed,Yes,35.594008467930145,Sunny,0,0,0,1,1,1,0
299,qp09d2,48,1900-01-01 00:00:00,0.316075211950838,Street,1,Not Allowed,Yes,2.698223887256802,Snowy,0,0,0,1,1,1,0
300,qp09d8,48,1900-01-01 00:00:00,0.5261407349101814,Highway,5,Allowed,No,14.904325103052011,Foggy,0,0,0,1,1,1,0
301,qp09db,48,1900-01-01 00:00:00,0.1696420097255582,Residential,3,Allowed,Yes,27.998118708776477,Sunny,0,0,0,1,1,1,0
302,qp09e2,48,1900-01-01 00:00:00,0.0164275279644978,Residential,1,Not Allowed,No,22.75820480149113,Sunny,0,0,0,1,1,1,0
303,qp09e8,48,1900-01-01 00:00:00,0.028340539777621,Residential,3,Allowed,Yes,13.751249481993362,Rainy,0,0,0,1,1,1,0
304,qp09eb,48,1900-01-01 00:00:00,0.0508558580187969,Residential,2,Not Allowed,Yes,25.169348522025462,Sunny,0,0,0,1,1,1,0
305,qp09s8,48,1900-01-01 00:00:00,0.0416028500274455,Residential,3,Allowed,Yes,26.947290603084117,Sunny,0,0,0,1,1,1,0
306,qp09sb,48,1900-01-01 00:00:00,0.108365302938104,Residential,2,Not Allowed,Yes,12.57684840183204,Rainy,0,0,0,1,1,1,0
307,qp09t0,48,1900-01-01 00:00:00,0.1496631626078868,Residential,2,Not Allowed,Yes,25.39007578018108,Sunny,0,0,0,1,1,1,0
308,qp09t2,48,1900-01-01 00:00:00,0.008837521814941,Residential,2,Not Allowed,Yes,22.85271877623637,Sunny,0,0,0,1,1,1,0
309,qp09t8,48,1900-01-01 00:00:00,0.0970500521921178,Residential,2,Not Allowed,Yes,18.435902735355164,Foggy,0,0,0,1,1,1,0
310,qp03t3,48,1900-01-01 00:00:00,0.0121298333995901,Residential,2,Not Allowed,Yes,,Foggy,0,0,0,1,1,1,0
311,qp03tc,48,1900-01-01 00:00:00,0.0110382729204253,Residential,1,Not Allowed,No,26.693312228809237,Sunny,0,0,0,1,1,1,0
312,qp03w1,48,1900-01-01 00:00:00,0.0648357854756411,Residential,2,Not Allowed,Yes,27.67623904846602,Sunny,0,0,0,1,1,1,0
313,qp03w3,48,1900-01-01 00:00:00,0.0237361940005479,Residential,1,Not Allowed,No,26.85001201964985,Sunny,0,0,0,1,1,1,0
314,qp03w9,48,1900-01-01 00:00:00,0.2085306112959556,Residential,1,Not Allowed,No,25.053586728107128,Sunny,0,0,0,1,1,1,0
315,qp03wc,48,1900-01-01 00:00:00,0.0981343351108662,Residential,2,Not Allowed,Yes,14.3458714414906,Foggy,0,0,0,1,1,1,0
316,qp03x1,48,1900-01-01 00:00:00,0.0343147427527545,Residential,3,Allowed,Yes,17.299490721247995,Foggy,0,0,0,1,1,1,0
317,qp03x3,48,1900-01-01 00:00:00,0.0449201319783432,Residential,2,Not Allowed,Yes,15.198248166455082,Foggy,0,0,0,1,1,1,0
318,qp03x9,48,1900-01-01 00:00:00,0.0241752047620591,Residential,3,Allowed,Yes,15.720781973559502,Foggy,0,0,0,1,1,1,0
319,qp03xc,48,1900-01-01 00:00:00,0.0141366198400325,Residential,1,Not Allowed,No,6.464962224846406,Snowy,0,0,0,1,1,1,0
320,qp0981,48,1900-01-01 00:00:00,0.0610700042226442,Residential,2,Not Allowed,Yes,24.911746473001408,Sunny,0,0,0,1,1,1,0
321,qp0983,48,1900-01-01 00:00:00,0.0104993957765982,Residential,2,Not Allowed,Yes,15.09595773783377,Foggy,0,0,0,1,1,1,0
322,qp0991,48,1900-01-01 00:00:00,0.0473961209250107,Residential,3,Allowed,Yes,20.059789735146467,Sunny,0,0,0,1,1,1,0
323,qp0993,48,1900-01-01 00:00:00,0.0245051213097736,Residential,1,Not Allowed,No,18.92632880681425,Foggy,0,0,0,1,1,1,0
324,qp0999,48,1900-01-01 00:00:00,0.0449150440549184,Residential,2,Not Allowed,Yes,17.215153304100802,Foggy,0,0,0,1,1,1,0
325,qp099c,48,1900-01-01 00:00:00,0.0184845497885537,Residential,3,Allowed,Yes,25.5384166651452,Sunny,0,0,0,1,1,1,0
326,qp09d3,48,1900-01-01 00:00:00,0.3912763012237921,Highway,3,Allowed,Yes,26.76379384822015,Sunny,0,0,0,1,1,1,0
327,qp09d9,48,1900-01-01 00:00:00,1.0,Highway,5,Allowed,No,19.764937605510674,Sunny,0,0,0,1,1,1,0
328,qp09dc,48,1900-01-01 00:00:00,0.3028879901228368,Street,1,Not Allowed,Yes,18.41898185657824,Foggy,0,0,0,1,1,1,0
329,qp09e3,48,1900-01-01 00:00:00,0.0026965737692789,Residential,1,Not Allowed,No,6.868838551667224,Snowy,0,0,0,1,1,1,0
330,qp09e9,48,1900-01-01 00:00:00,0.1037964959726599,Residential,2,Not Allowed,Yes,26.48604652832352,Sunny,0,0,0,1,1,1,0
331,qp09ec,48,1900-01-01 00:00:00,0.0166838815582091,Residential,1,Not Allowed,No,19.786816696148147,Sunny,0,0,0,1,1,1,0
332,qp09s3,48,1900-01-01 00:00:00,0.0111230220771959,Residential,3,Allowed,Yes,8.184910306348689,Rainy,0,0,0,1,1,1,0
333,qp09s9,48,1900-01-01 00:00:00,0.0380548831242261,Residential,2,Not Allowed,Yes,14.539876318076846,Foggy,0,0,0,1,1,1,0
334,qp09sc,48,1900-01-01 00:00:00,0.0399303343922207,Residential,3,Allowed,Yes,17.076932192844176,Foggy,0,0,0,1,1,1,0
335,qp03td,48,1900-01-01 00:00:00,0.0025786003084805,Residential,1,Not Allowed,No,4.717078532775579,Snowy,0,0,0,1,1,1,0
336,qp03w4,48,1900-01-01 00:00:00,0.0578793987553029,Residential,3,Allowed,Yes,13.234064841855444,Rainy,0,0,0,1,1,1,0
337,qp03w6,48,1900-01-01 00:00:00,0.0202954649006228,Residential,3,Allowed,Yes,17.52209329453277,Foggy,0,0,0,1,1,1,0
338,qp03wd,48,1900-01-01 00:00:00,0.1260163650197414,Residential,2,Not Allowed,Yes,22.732633168661334,Sunny,0,0,0,1,1,1,0
339,qp03wf,48,1900-01-01 00:00:00,0.1687755590149261,Residential,2,Not Allowed,Yes,18.59808998012548,Foggy,0,0,0,1,1,1,0
340,qp03x4,48,1900-01-01 00:00:00,0.031917993036353,Residential,2,Not Allowed,Yes,1.899469966525372,Snowy,0,0,0,1,1,1,0
341,qp03x6,48,1900-01-01 00:00:00,0.0184571140343937,Residential,2,Not Allowed,Yes,,Foggy,0,0,0,1,1,1,0
342,qp03xd,48,1900-01-01 00:00:00,0.0282336462276406,Residential,2,Not Allowed,Yes,17.789375950137856,Foggy,0,0,0,1,1,1,0
343,qp03xf,48,1900-01-01 00:00:00,0.0748551414587956,Residential,1,Not Allowed,No,7.559669910332484,Rainy,0,0,0,1,1,1,0
344,qp0984,48,1900-01-01 00:00:00,0.0416026795906139,Residential,1,Not Allowed,No,22.283708202099135,Sunny,0,0,0,1,1,1,0
345,qp0986,48,1900-01-01 00:00:00,0.0362494609244848,Residential,2,Not Allowed,Yes,21.78183976053621,Sunny,0,0,0,1,1,1,0
346,qp098d,48,1900-01-01 00:00:00,0.0171818271773628,Residential,1,Not Allowed,No,15.97172408756561,Foggy,0,0,0,1,1,1,0
347,qp0994,48,1900-01-01 00:00:00,0.0699075545687958,Residential,3,Allowed,Yes,10.155034794992842,Rainy,0,0,0,1,1,1,0
348,qp0996,48,1900-01-01 00:00:00,0.0570335035956056,Residential,3,Allowed,Yes,11.849376298778232,Rainy,0,0,0,1,1,1,0
349,qp099d,48,1900-01-01 00:00:00,0.0569026928552602,Residential,3,Allowed,Yes,20.482282208031265,Sunny,0,0,0,1,1,1,0
350,qp09d6,48,1900-01-01 00:00:00,0.2062398960826236,Residential,1,Not Allowed,No,22.311711575656,Sunny,0,0,0,1,1,1,0
351,qp09dd,48,1900-01-01 00:00:00,0.1803204624245446,Residential,1,Not Allowed,No,12.337354537076376,Rainy,0,0,0,1,1,1,0
352,qp09df,48,1900-01-01 00:00:00,0.0250820527917154,Residential,3,Allowed,Yes,27.27802105396365,Sunny,0,0,0,1,1,1,0
353,qp09e6,48,1900-01-01 00:00:00,0.0357299827632378,Residential,3,Allowed,Yes,7.831553286846187,Rainy,0,0,0,1,1,1,0
354,qp09ed,48,1900-01-01 00:00:00,0.1238774513456765,Residential,2,Not Allowed,Yes,19.33276707589252,Sunny,0,0,0,1,1,1,0
355,qp09s6,48,1900-01-01 00:00:00,0.0653909127886789,Residential,2,Not Allowed,Yes,21.348762529211005,Sunny,0,0,0,1,1,1,0
356,qp09sd,48,1900-01-01 00:00:00,0.2138549937972548,Residential,3,Allowed,Yes,27.870683488112064,Sunny,0,0,0,1,1,1,0
357,qp09sf,48,1900-01-01 00:00:00,0.0092210720239967,Residential,1,Not Allowed,No,5.834372631723069,Snowy,0,0,0,1,1,1,0
358,qp09t4,48,1900-01-01 00:00:00,0.0243243896639408,Residential,2,Not Allowed,Yes,18.141537430582044,Foggy,0,0,0,1,1,1,0
359,qp03te,48,1900-01-01 00:00:00,0.0038642925117575,Residential,2,Not Allowed,Yes,18.361489845643096,Foggy,0,0,0,1,1,1,0
360,qp03tg,48,1900-01-01 00:00:00,0.0105701943029397,Residential,1,Not Allowed,No,16.379176844785988,Foggy,0,0,0,1,1,1,0
361,qp03w5,48,1900-01-01 00:00:00,0.0044335695286625,Residential,2,Not Allowed,Yes,16.85237941303806,Foggy,0,0,0,1,1,1,0
362,qp03we,48,1900-01-01 00:00:00,0.0647019234096388,Residential,3,Allowed,Yes,20.7502192632142,Sunny,0,0,0,1,1,1,0
363,qp03wg,48,1900-01-01 00:00:00,0.1640100217603035,Residential,1,Not Allowed,No,26.548801734611537,Sunny,0,0,0,1,1,1,0
364,qp03x5,48,1900-01-01 00:00:00,0.0640926180511123,Residential,2,Not Allowed,Yes,18.305188972186784,Foggy,0,0,0,1,1,1,0
365,qp03x7,48,1900-01-01 00:00:00,0.0870481253041977,Residential,2,Not Allowed,Yes,14.705228079532125,Foggy,0,0,0,1,1,1,0
366,qp03xe,48,1900-01-01 00:00:00,0.0466970809392752,Residential,1,Not Allowed,No,19.961221619895067,Sunny,0,0,0,1,1,1,0
367,qp03xg,48,1900-01-01 00:00:00,0.0807678383659448,Residential,2,Not Allowed,Yes,15.75401928497646,Foggy,0,0,0,1,1,1,0
368,qp0985,48,1900-01-01 00:00:00,0.0633830992053284,Residential,3,Allowed,Yes,22.663850961583577,Sunny,0,0,0,1,1,1,0
369,qp0987,48,1900-01-01 00:00:00,0.1705310569899448,Residential,2,Not Allowed,Yes,1.8801673645240484,Snowy,0,0,0,1,1,1,0
370,qp098e,48,1900-01-01 00:00:00,0.0253818476939728,Residential,1,Not Allowed,No,11.212458961472723,Rainy,0,0,0,1,1,1,0
371,qp0995,48,1900-01-01 00:00:00,0.0068105593613681,Residential,2,Not Allowed,Yes,10.203850817999008,Rainy,0,0,0,1,1,1,0
372,qp0997,48,1900-01-01 00:00:00,0.0417433766038177,Residential,2,Not Allowed,Yes,,Snowy,0,0,0,1,1,1,0
373,qp099e,48,1900-01-01 00:00:00,0.1087302025105994,Residential,1,Not Allowed,No,21.079149593083415,Sunny,0,0,0,1,1,1,0
374,qp099g,48,1900-01-01 00:00:00,0.0570105978530591,Residential,1,Not Allowed,No,17.972381346999303,Foggy,0,0,0,1,1,1,0
